Date,Open,High,Low,Close*,Adj Close**,Volume
"Sep 30, 2021",143.66,144.38,141.28,141.5,139.17,"89,056,700"
"Sep 29, 2021",142.47,144.45,142.03,142.83,140.48,"74,602,000"
"Sep 28, 2021",143.25,144.75,141.69,141.91,139.57,"108,972,300"
"Sep 27, 2021",145.47,145.96,143.82,145.37,142.98,"74,150,700"
"Sep 24, 2021",145.66,147.47,145.56,146.92,144.5,"53,477,900"
"Sep 23, 2021",146.65,147.08,145.64,146.83,144.41,"64,838,200"
"Sep 22, 2021",144.45,146.43,143.7,145.85,143.45,"76,404,300"
"Sep 21, 2021",143.93,144.6,142.78,143.43,141.07,"75,834,000"
"Sep 20, 2021",143.8,144.84,141.27,142.94,140.59,"123,478,900"
"Sep 17, 2021",148.82,148.82,145.76,146.06,143.65,"129,868,800"
"Sep 16, 2021",148.44,148.97,147.22,148.79,146.34,"68,034,100"
"Sep 15, 2021",148.56,149.44,146.37,149.03,146.58,"83,281,300"
"Sep 14, 2021",150.35,151.07,146.91,148.12,145.68,"109,296,300"
"Sep 13, 2021",150.63,151.42,148.75,149.55,147.09,"102,404,300"
"Sep 10, 2021",155,155.48,148.7,148.97,146.52,"140,893,200"
"Sep 09, 2021",155.49,156.11,153.95,154.07,151.53,"57,305,700"
"Sep 08, 2021",156.98,157.04,153.98,155.11,152.56,"74,420,200"
"Sep 07, 2021",154.97,157.26,154.39,156.69,154.11,"82,278,300"
"Sep 03, 2021",153.76,154.63,153.09,154.3,151.76,"57,808,700"
"Sep 02, 2021",153.87,154.72,152.4,153.65,151.12,"71,115,500"
"Sep 01, 2021",152.83,154.98,152.34,152.51,150,"80,313,700"
"Aug 31, 2021",152.66,152.8,151.29,151.83,149.33,"86,453,100"
"Aug 30, 2021",149,153.49,148.61,153.12,150.6,"90,956,700"
"Aug 27, 2021",147.48,148.75,146.83,148.6,146.15,"55,802,400"
"Aug 26, 2021",148.35,149.12,147.51,147.54,145.11,"48,597,200"
"Aug 25, 2021",149.81,150.32,147.8,148.36,145.92,"58,991,300"
"Aug 24, 2021",149.45,150.86,149.15,149.62,147.16,"48,606,400"
"Aug 23, 2021",148.31,150.19,147.89,149.71,147.24,"60,131,800"
"Aug 20, 2021",147.44,148.5,146.78,148.19,145.75,"60,549,600"
"Aug 19, 2021",145.03,148,144.5,146.7,144.28,"86,960,300"
"Aug 18, 2021",149.8,150.72,146.15,146.36,143.95,"86,326,000"
"Aug 17, 2021",150.23,151.68,149.09,150.19,147.72,"92,229,700"
"Aug 16, 2021",148.54,151.19,146.47,151.12,148.63,"103,296,000"
"Aug 13, 2021",148.97,149.44,148.27,149.1,146.64,"59,375,000"
"Aug 12, 2021",146.19,149.05,145.84,148.89,146.44,"72,282,600"
"Aug 11, 2021",146.05,146.72,145.53,145.86,143.46,"48,493,500"
"Aug 10, 2021",146.44,147.71,145.3,145.6,143.2,"69,023,100"
"Aug 09, 2021",146.2,146.7,145.52,146.09,143.68,"48,908,700"
"Aug 06, 2021",146.35,147.11,145.63,146.14,143.73,"54,126,800"
"Aug 05, 2021",146.98,147.84,146.17,147.06,144.42,"46,397,700"
"Aug 04, 2021",147.27,147.79,146.28,146.95,144.31,"56,368,300"
"Aug 03, 2021",145.81,148.04,145.18,147.36,144.72,"64,786,600"
"Aug 02, 2021",146.36,146.95,145.25,145.52,142.91,"62,880,000"
"Jul 30, 2021",144.38,146.33,144.11,145.86,143.24,"70,440,600"
"Jul 29, 2021",144.69,146.55,144.58,145.64,143.03,"56,699,500"
"Jul 28, 2021",144.81,146.97,142.54,144.98,142.38,"118,931,200"
"Jul 27, 2021",149.12,149.21,145.55,146.77,144.14,"104,818,600"
"Jul 26, 2021",148.27,149.83,147.7,148.99,146.32,"72,434,100"
"Jul 23, 2021",147.55,148.72,146.92,148.56,145.89,"71,447,400"
"Jul 22, 2021",145.94,148.2,145.81,146.8,144.17,"77,338,200"
"Jul 21, 2021",145.53,146.13,144.63,145.4,142.79,"74,993,500"
"Jul 20, 2021",143.46,147.1,142.96,146.15,143.53,"96,350,000"
"Jul 19, 2021",143.75,144.07,141.67,142.45,139.89,"121,434,600"
"Jul 16, 2021",148.46,149.76,145.88,146.39,143.76,"93,251,400"
"Jul 15, 2021",149.24,150,147.09,148.48,145.82,"106,820,300"
"Jul 14, 2021",148.1,149.57,147.68,149.15,146.47,"127,050,800"
"Jul 13, 2021",144.03,147.46,143.63,145.64,143.03,"100,827,100"
"Jul 12, 2021",146.21,146.32,144,144.5,141.91,"76,299,700"
"Jul 09, 2021",142.75,145.65,142.65,145.11,142.51,"99,890,800"
"Jul 08, 2021",141.58,144.06,140.67,143.24,140.67,"105,575,500"
"Jul 07, 2021",143.54,144.89,142.66,144.57,141.98,"104,911,600"
"Jul 06, 2021",140.07,143.15,140.07,142.02,139.47,"108,181,800"
"Jul 02, 2021",137.9,140,137.75,139.96,137.45,"78,852,600"
"Jul 01, 2021",136.6,137.33,135.76,137.27,134.81,"52,485,800"
"Jun 30, 2021",136.17,137.41,135.87,136.96,134.5,"63,261,400"
"Jun 29, 2021",134.8,136.49,134.35,136.33,133.88,"64,556,100"
"Jun 28, 2021",133.41,135.25,133.35,134.78,132.36,"62,111,300"
"Jun 25, 2021",133.46,133.89,132.81,133.11,130.72,"70,783,700"
"Jun 24, 2021",134.45,134.64,132.93,133.41,131.02,"68,711,000"
"Jun 23, 2021",133.77,134.32,133.23,133.7,131.3,"60,214,200"
"Jun 22, 2021",132.13,134.08,131.62,133.98,131.58,"74,783,600"
"Jun 21, 2021",130.3,132.41,129.21,132.3,129.93,"79,663,300"
"Jun 18, 2021",130.71,131.51,130.24,130.46,128.12,"108,953,300"
"Jun 17, 2021",129.8,132.55,129.65,131.79,129.43,"96,721,700"
"Jun 16, 2021",130.37,130.89,128.46,130.15,127.82,"91,815,000"
"Jun 15, 2021",129.94,130.6,129.39,129.64,127.31,"62,746,300"
"Jun 14, 2021",127.82,130.54,127.07,130.48,128.14,"96,906,500"
"Jun 11, 2021",126.53,127.44,126.1,127.35,125.07,"53,522,400"
"Jun 10, 2021",127.02,128.19,125.94,126.11,123.85,"71,186,400"
"Jun 09, 2021",127.21,127.75,126.52,127.13,124.85,"56,877,900"
"Jun 08, 2021",126.6,128.46,126.21,126.74,124.47,"74,403,800"
"Jun 07, 2021",126.17,126.32,124.83,125.9,123.64,"71,057,600"
"Jun 04, 2021",124.07,126.16,123.85,125.89,123.63,"75,169,300"
"Jun 03, 2021",124.68,124.85,123.13,123.54,121.32,"76,229,200"
"Jun 02, 2021",124.28,125.24,124.05,125.06,122.82,"59,278,900"
"Jun 01, 2021",125.08,125.35,123.94,124.28,122.05,"67,637,100"
"May 28, 2021",125.57,125.8,124.55,124.61,122.37,"71,311,100"
"May 27, 2021",126.44,127.64,125.08,125.28,123.03,"94,625,600"
"May 26, 2021",126.96,127.39,126.42,126.85,124.57,"56,575,900"
"May 25, 2021",127.82,128.32,126.32,126.9,124.62,"72,009,500"
"May 24, 2021",126.01,127.94,125.94,127.1,124.82,"63,092,900"
"May 21, 2021",127.82,128,125.21,125.43,123.18,"79,295,400"
"May 20, 2021",125.23,127.72,125.1,127.31,125.03,"76,857,100"
"May 19, 2021",123.16,124.92,122.86,124.69,122.45,"92,612,000"
"May 18, 2021",126.56,126.99,124.78,124.85,122.61,"63,342,900"
"May 17, 2021",126.82,126.93,125.17,126.27,124,"74,244,600"
"May 14, 2021",126.25,127.89,125.85,127.45,125.16,"81,918,000"
"May 13, 2021",124.58,126.15,124.26,124.97,122.73,"105,861,300"
"May 12, 2021",123.4,124.64,122.25,122.77,120.57,"112,172,300"
"May 11, 2021",123.5,126.27,122.77,125.91,123.65,"126,142,800"
"May 10, 2021",129.41,129.54,126.81,126.85,124.57,"88,071,200"
"May 07, 2021",130.85,131.26,129.48,130.21,127.87,"78,973,300"
"May 06, 2021",127.89,129.75,127.13,129.74,127.2,"78,128,300"
"May 05, 2021",129.2,130.45,127.97,128.1,125.59,"84,000,900"
"May 04, 2021",131.19,131.49,126.7,127.85,125.34,"137,564,700"
"May 03, 2021",132.04,134.07,131.83,132.54,129.94,"75,135,100"
"Apr 30, 2021",131.78,133.56,131.07,131.46,128.88,"109,839,500"
"Apr 29, 2021",136.47,137.07,132.45,133.48,130.86,"151,101,000"
"Apr 28, 2021",134.31,135.02,133.08,133.58,130.96,"107,760,100"
"Apr 27, 2021",135.01,135.41,134.11,134.39,131.76,"66,015,800"
"Apr 26, 2021",134.83,135.06,133.56,134.72,132.08,"66,905,100"
"Apr 23, 2021",132.16,135.12,132.16,134.32,131.69,"78,657,500"
"Apr 22, 2021",133.04,134.15,131.41,131.94,129.35,"84,566,500"
"Apr 21, 2021",132.36,133.75,131.3,133.5,130.88,"68,847,100"
"Apr 20, 2021",135.02,135.53,131.81,133.11,130.5,"94,812,300"
"Apr 19, 2021",133.51,135.47,133.34,134.84,132.2,"94,264,200"
"Apr 16, 2021",134.3,134.67,133.28,134.16,131.53,"84,922,400"
"Apr 15, 2021",133.82,135,133.64,134.5,131.86,"89,347,100"
"Apr 14, 2021",134.94,135,131.66,132.03,129.44,"87,222,800"
"Apr 13, 2021",132.44,134.66,131.93,134.43,131.79,"91,266,500"
"Apr 12, 2021",132.52,132.85,130.63,131.24,128.67,"91,420,000"
"Apr 09, 2021",129.8,133.04,129.47,133,130.39,"106,686,700"
"Apr 08, 2021",128.95,130.39,128.52,130.36,127.8,"88,844,600"
"Apr 07, 2021",125.83,127.92,125.14,127.9,125.39,"83,466,700"
"Apr 06, 2021",126.5,127.13,125.65,126.21,123.74,"80,171,300"
"Apr 05, 2021",123.87,126.16,123.07,125.9,123.43,"88,651,200"
"Apr 01, 2021",123.66,124.18,122.49,123,120.59,"75,089,100"
"Mar 31, 2021",121.65,123.52,121.15,122.15,119.76,"118,323,800"
"Mar 30, 2021",120.11,120.4,118.86,119.9,117.55,"85,671,900"
"Mar 29, 2021",121.65,122.58,120.73,121.39,119.01,"80,819,200"
"Mar 26, 2021",120.35,121.48,118.92,121.21,118.83,"94,071,200"
"Mar 25, 2021",119.54,121.66,119,120.59,118.23,"98,844,700"
"Mar 24, 2021",122.82,122.9,120.07,120.09,117.74,"88,530,500"
"Mar 23, 2021",123.33,124.24,122.14,122.54,120.14,"95,467,100"
"Mar 22, 2021",120.33,123.87,120.26,123.39,120.97,"111,912,300"
"Mar 19, 2021",119.9,121.43,119.68,119.99,117.64,"185,549,500"
"Mar 18, 2021",122.88,123.18,120.32,120.53,118.17,"121,229,700"
"Mar 17, 2021",124.05,125.86,122.34,124.76,122.31,"111,932,600"
"Mar 16, 2021",125.7,127.22,124.72,125.57,123.11,"115,227,900"
"Mar 15, 2021",121.41,124,120.42,123.99,121.56,"92,403,800"
"Mar 12, 2021",120.4,121.17,119.16,121.03,118.66,"88,105,100"
"Mar 11, 2021",122.54,123.21,121.26,121.96,119.57,"103,026,500"
"Mar 10, 2021",121.69,122.17,119.45,119.98,117.63,"111,943,300"
"Mar 09, 2021",119.03,122.06,118.79,121.09,118.72,"129,525,800"
"Mar 08, 2021",120.93,121,116.21,116.36,114.08,"154,376,600"
"Mar 05, 2021",120.98,121.94,117.57,121.42,119.04,"153,766,600"
"Mar 04, 2021",121.75,123.6,118.62,120.13,117.77,"178,155,000"
"Mar 03, 2021",124.81,125.71,121.84,122.06,119.67,"112,966,300"
"Mar 02, 2021",128.41,128.72,125.01,125.12,122.67,"102,260,900"
"Mar 01, 2021",123.75,127.93,122.79,127.79,125.28,"116,307,900"
"Feb 26, 2021",122.59,124.85,121.2,121.26,118.88,"164,560,400"
"Feb 25, 2021",124.68,126.46,120.54,120.99,118.62,"148,199,500"
"Feb 24, 2021",124.94,125.56,122.23,125.35,122.89,"111,039,900"
"Feb 23, 2021",123.76,126.71,118.39,125.86,123.39,"158,273,000"
"Feb 22, 2021",128.01,129.72,125.6,126,123.53,"103,916,400"
"Feb 19, 2021",130.24,130.71,128.8,129.87,127.32,"87,668,800"
"Feb 18, 2021",129.2,130,127.41,129.71,127.17,"96,856,700"
"Feb 17, 2021",131.25,132.22,129.47,130.84,128.27,"97,918,500"
"Feb 16, 2021",135.49,136.01,132.79,133.19,130.58,"80,576,300"
"Feb 12, 2021",134.35,135.53,133.69,135.37,132.72,"60,145,100"
"Feb 11, 2021",135.9,136.39,133.77,135.13,132.48,"64,280,000"
"Feb 10, 2021",136.48,136.99,134.4,135.39,132.74,"73,046,600"
"Feb 09, 2021",136.62,137.88,135.85,136.01,133.34,"76,774,200"
"Feb 08, 2021",136.03,136.96,134.92,136.91,134.23,"71,297,200"
"Feb 05, 2021",137.35,137.42,135.86,136.76,134.08,"75,693,800"
"Feb 04, 2021",136.3,137.4,134.59,137.39,134.5,"84,183,100"
"Feb 03, 2021",135.76,135.77,133.61,133.94,131.12,"89,880,900"
"Feb 02, 2021",135.73,136.31,134.61,134.99,132.15,"83,305,400"
"Feb 01, 2021",133.75,135.38,130.93,134.14,131.31,"106,239,800"
"Jan 29, 2021",135.83,136.74,130.21,131.96,129.18,"177,523,800"
"Jan 28, 2021",139.52,141.99,136.7,137.09,134.2,"142,621,100"
"Jan 27, 2021",143.43,144.3,140.41,142.06,139.07,"140,843,800"
"Jan 26, 2021",143.6,144.3,141.37,143.16,140.14,"98,390,600"
"Jan 25, 2021",143.07,145.09,136.54,142.92,139.91,"157,611,700"
"Jan 22, 2021",136.28,139.85,135.02,139.07,136.14,"114,459,400"
"Jan 21, 2021",133.8,139.67,133.59,136.87,133.99,"120,150,900"
"Jan 20, 2021",128.66,132.49,128.55,132.03,129.25,"104,319,500"
"Jan 19, 2021",127.78,128.71,126.94,127.83,125.14,"90,757,300"
"Jan 15, 2021",128.78,130.22,127,127.14,124.46,"111,598,500"
"Jan 14, 2021",130.8,131,128.76,128.91,126.19,"90,221,800"
"Jan 13, 2021",128.76,131.45,128.49,130.89,128.13,"88,636,800"
"Jan 12, 2021",128.5,129.69,126.86,128.8,126.09,"91,951,100"
"Jan 11, 2021",129.19,130.17,128.5,128.98,126.26,"100,384,500"
"Jan 08, 2021",132.43,132.63,130.23,132.05,129.27,"105,158,200"
"Jan 07, 2021",128.36,131.63,127.86,130.92,128.16,"109,578,200"
"Jan 06, 2021",127.72,131.05,126.38,126.6,123.93,"155,088,000"
"Jan 05, 2021",128.89,131.74,128.43,131.01,128.25,"97,664,900"
"Jan 04, 2021",133.52,133.61,126.76,129.41,126.68,"143,301,900"
"Dec 31, 2020",134.08,134.74,131.72,132.69,129.89,"99,116,600"
"Dec 30, 2020",135.58,135.99,133.4,133.72,130.9,"96,452,100"
"Dec 29, 2020",138.05,138.79,134.34,134.87,132.03,"121,047,300"
"Dec 28, 2020",133.99,137.34,133.51,136.69,133.81,"124,486,200"
"Dec 24, 2020",131.32,133.46,131.1,131.97,129.19,"54,930,100"
"Dec 23, 2020",132.16,132.43,130.78,130.96,128.2,"88,223,700"
"Dec 22, 2020",131.61,134.41,129.65,131.88,129.1,"168,904,800"
"Dec 21, 2020",125.02,128.31,123.45,128.23,125.53,"121,251,600"
"Dec 18, 2020",128.96,129.1,126.12,126.66,123.99,"192,541,500"
"Dec 17, 2020",128.9,129.58,128.04,128.7,125.99,"94,359,800"
"Dec 16, 2020",127.41,128.37,126.56,127.81,125.12,"98,208,600"
"Dec 15, 2020",124.34,127.9,124.13,127.88,125.19,"157,243,700"
"Dec 14, 2020",122.6,123.35,121.54,121.78,119.21,"79,184,500"
"Dec 11, 2020",122.43,122.76,120.55,122.41,119.83,"86,939,800"
"Dec 10, 2020",120.5,123.87,120.15,123.24,120.64,"81,312,200"
"Dec 09, 2020",124.53,125.95,121,121.78,119.21,"115,089,200"
"Dec 08, 2020",124.37,124.98,123.09,124.38,121.76,"82,225,500"
"Dec 07, 2020",122.31,124.57,122.25,123.75,121.14,"86,712,000"
"Dec 04, 2020",122.6,122.86,121.52,122.25,119.67,"78,260,400"
"Dec 03, 2020",123.52,123.78,122.21,122.94,120.35,"78,967,600"
"Dec 02, 2020",122.02,123.37,120.89,123.08,120.49,"89,004,200"
"Dec 01, 2020",121.01,123.47,120.01,122.72,120.13,"127,728,200"
"Nov 30, 2020",116.97,120.97,116.81,119.05,116.54,"169,410,200"
"Nov 27, 2020",116.57,117.49,116.22,116.59,114.13,"46,691,300"
"Nov 25, 2020",115.55,116.75,115.17,116.03,113.59,"76,499,200"
"Nov 24, 2020",113.91,115.85,112.59,115.17,112.74,"113,874,200"
"Nov 23, 2020",117.18,117.62,113.75,113.85,111.45,"127,959,300"
"Nov 20, 2020",118.64,118.77,117.29,117.34,114.87,"73,604,300"
"Nov 19, 2020",117.59,119.06,116.81,118.64,116.14,"74,113,000"
"Nov 18, 2020",118.61,119.82,118,118.03,115.54,"76,322,100"
"Nov 17, 2020",119.55,120.67,118.96,119.39,116.87,"74,271,000"
"Nov 16, 2020",118.92,120.99,118.15,120.3,117.77,"91,183,000"
"Nov 13, 2020",119.44,119.67,117.87,119.26,116.75,"81,581,900"
"Nov 12, 2020",119.62,120.53,118.57,119.21,116.7,"103,162,300"
"Nov 11, 2020",117.19,119.63,116.44,119.49,116.97,"112,295,000"
"Nov 10, 2020",115.55,117.59,114.13,115.97,113.53,"138,023,400"
"Nov 09, 2020",120.5,121.99,116.05,116.32,113.87,"154,515,300"
"Nov 06, 2020",118.32,119.2,116.13,118.69,116.19,"114,457,900"
"Nov 05, 2020",117.95,119.62,116.87,119.03,116.32,"126,387,100"
"Nov 04, 2020",114.14,115.59,112.35,114.95,112.33,"138,235,500"
"Nov 03, 2020",109.66,111.49,108.73,110.44,107.93,"107,624,400"
"Nov 02, 2020",109.11,110.68,107.32,108.77,106.29,"122,866,900"
"Oct 30, 2020",111.06,111.99,107.72,108.86,106.38,"190,272,600"
"Oct 29, 2020",112.37,116.93,112.2,115.32,112.7,"146,129,200"
"Oct 28, 2020",115.05,115.43,111.1,111.2,108.67,"143,937,800"
"Oct 27, 2020",115.49,117.28,114.54,116.6,113.95,"92,276,800"
"Oct 26, 2020",114.01,116.55,112.88,115.05,112.43,"111,850,700"
"Oct 23, 2020",116.39,116.55,114.28,115.04,112.42,"82,572,600"
"Oct 22, 2020",117.45,118.04,114.59,115.75,113.12,"101,988,000"
"Oct 21, 2020",116.67,118.71,116.45,116.87,114.21,"89,946,000"
"Oct 20, 2020",116.2,118.98,115.63,117.51,114.84,"124,423,700"
"Oct 19, 2020",119.96,120.42,115.66,115.98,113.34,"120,639,300"
"Oct 16, 2020",121.28,121.55,118.81,119.02,116.31,"115,393,800"
"Oct 15, 2020",118.72,121.2,118.15,120.71,117.96,"112,559,200"
"Oct 14, 2020",121,123.03,119.62,121.19,118.43,"150,712,000"
"Oct 13, 2020",125.27,125.39,119.65,121.1,118.34,"262,330,500"
"Oct 12, 2020",120.06,125.18,119.28,124.4,121.57,"240,226,800"
"Oct 09, 2020",115.28,117,114.92,116.97,114.31,"100,506,900"
"Oct 08, 2020",116.25,116.4,114.59,114.97,112.35,"83,477,200"
"Oct 07, 2020",114.62,115.55,114.13,115.08,112.46,"96,849,000"
"Oct 06, 2020",115.7,116.12,112.25,113.16,110.59,"161,498,200"
"Oct 05, 2020",113.91,116.65,113.55,116.5,113.85,"106,243,800"
"Oct 02, 2020",112.89,115.37,112.22,113.02,110.45,"144,712,000"
"Oct 01, 2020",117.64,117.72,115.83,116.79,114.13,"116,120,400"
"Sep 30, 2020",113.79,117.26,113.62,115.81,113.17,"142,675,200"
"Sep 29, 2020",114.55,115.31,113.57,114.09,111.49,"99,382,200"
"Sep 28, 2020",115.01,115.32,112.78,114.96,112.34,"137,672,400"
"Sep 25, 2020",108.43,112.44,107.67,112.28,109.73,"149,981,400"
"Sep 24, 2020",105.17,110.25,105,108.22,105.76,"167,743,300"
"Sep 23, 2020",111.62,112.11,106.77,107.12,104.68,"150,718,700"
"Sep 22, 2020",112.68,112.86,109.16,111.81,109.27,"183,055,400"
"Sep 21, 2020",104.54,110.19,103.1,110.08,107.58,"195,713,800"
"Sep 18, 2020",110.4,110.88,106.09,106.84,104.41,"287,104,900"
"Sep 17, 2020",109.72,112.2,108.71,110.34,107.83,"178,011,000"
"Sep 16, 2020",115.23,116,112.04,112.13,109.58,"154,679,000"
"Sep 15, 2020",118.33,118.83,113.61,115.54,112.91,"184,642,000"
"Sep 14, 2020",114.72,115.93,112.8,115.36,112.73,"140,150,100"
"Sep 11, 2020",114.57,115.23,110,112,109.45,"180,860,300"
"Sep 10, 2020",120.36,120.5,112.5,113.49,110.91,"182,274,400"
"Sep 09, 2020",117.26,119.14,115.26,117.32,114.65,"176,940,500"
"Sep 08, 2020",113.95,118.99,112.68,112.82,110.25,"231,366,600"
"Sep 04, 2020",120.07,123.7,110.89,120.96,118.21,"332,607,200"
"Sep 03, 2020",126.91,128.84,120.5,120.88,118.13,"257,599,600"
"Sep 02, 2020",137.59,137.98,127,131.4,128.41,"200,119,000"
"Sep 01, 2020",132.76,134.8,130.53,134.18,131.13,"151,948,100"
"Aug 31, 2020",127.58,131,126,129.04,126.1,"225,702,700"
"Aug 28, 2020",126.01,126.44,124.58,124.81,121.97,"187,630,000"
"Aug 27, 2020",127.14,127.49,123.83,125.01,122.17,"155,552,400"
"Aug 26, 2020",126.18,126.99,125.08,126.52,123.64,"163,022,400"
"Aug 25, 2020",124.7,125.18,123.05,124.82,121.98,"211,495,600"
"Aug 24, 2020",128.7,128.79,123.94,125.86,122.99,"345,937,600"
"Aug 21, 2020",119.26,124.87,119.25,124.37,121.54,"338,054,800"
"Aug 20, 2020",115.75,118.39,115.73,118.28,115.58,"126,907,200"
"Aug 19, 2020",115.98,117.16,115.61,115.71,113.07,"145,538,000"
"Aug 18, 2020",114.35,116,114.01,115.56,112.93,"105,633,600"
"Aug 17, 2020",116.06,116.09,113.96,114.61,112,"119,561,600"
"Aug 14, 2020",114.83,115,113.04,114.91,112.29,"165,565,200"
"Aug 13, 2020",114.43,116.04,113.93,115.01,112.39,"210,082,000"
"Aug 12, 2020",110.5,113.28,110.3,113.01,110.44,"165,598,000"
"Aug 11, 2020",111.97,112.48,109.11,109.38,106.89,"187,902,400"
"Aug 10, 2020",112.6,113.78,110,112.73,110.16,"212,403,600"
"Aug 07, 2020",113.21,113.68,110.29,111.11,108.58,"198,045,600"
"Aug 06, 2020",110.4,114.41,109.8,113.9,111.11,"202,428,800"
"Aug 05, 2020",109.38,110.39,108.9,110.06,107.36,"121,776,800"
"Aug 04, 2020",109.13,110.79,108.39,109.67,106.98,"173,071,600"
"Aug 03, 2020",108.2,111.64,107.89,108.94,106.27,"308,151,200"
"Jul 31, 2020",102.89,106.42,100.82,106.26,103.66,"374,336,800"
"Jul 30, 2020",94.19,96.3,93.77,96.19,93.83,"158,130,000"
"Jul 29, 2020",93.75,95.23,93.71,95.04,92.71,"90,329,200"
"Jul 28, 2020",94.37,94.55,93.25,93.25,90.97,"103,625,600"
"Jul 27, 2020",93.71,94.9,93.48,94.81,92.49,"121,214,000"
"Jul 24, 2020",90.99,92.97,89.14,92.61,90.34,"185,438,800"
"Jul 23, 2020",97,97.08,92.01,92.85,90.57,"197,004,400"
"Jul 22, 2020",96.69,97.97,96.6,97.27,94.89,"89,001,600"
"Jul 21, 2020",99.17,99.25,96.74,97,94.62,"103,433,200"
"Jul 20, 2020",96.42,98.5,96.06,98.36,95.95,"90,318,000"
"Jul 17, 2020",96.99,97.15,95.84,96.33,93.97,"92,186,800"
"Jul 16, 2020",96.56,97.4,95.9,96.52,94.16,"110,577,600"
"Jul 15, 2020",98.99,99.25,96.49,97.72,95.33,"153,198,000"
"Jul 14, 2020",94.84,97.25,93.88,97.06,94.68,"170,989,200"
"Jul 13, 2020",97.26,99.96,95.26,95.48,93.14,"191,649,200"
"Jul 10, 2020",95.33,95.98,94.71,95.92,93.57,"90,257,200"
"Jul 09, 2020",96.26,96.32,94.67,95.75,93.41,"125,642,800"
"Jul 08, 2020",94.18,95.38,94.09,95.34,93.01,"117,092,000"
"Jul 07, 2020",93.85,94.65,93.06,93.17,90.89,"112,424,400"
"Jul 06, 2020",92.5,93.94,92.47,93.46,91.17,"118,655,600"
"Jul 02, 2020",91.96,92.62,90.91,91.03,88.8,"114,041,600"
"Jul 01, 2020",91.28,91.84,90.98,91.03,88.8,"110,737,200"
"Jun 30, 2020",90.02,91.5,90,91.2,88.96,"140,223,200"
"Jun 29, 2020",88.31,90.54,87.82,90.44,88.23,"130,646,000"
"Jun 26, 2020",91.1,91.33,88.25,88.41,86.24,"205,256,800"
"Jun 25, 2020",90.18,91.25,89.39,91.21,88.97,"137,522,400"
"Jun 24, 2020",91.25,92.2,89.63,90.01,87.81,"192,623,200"
"Jun 23, 2020",91,93.1,90.57,91.63,89.39,"212,155,600"
"Jun 22, 2020",87.83,89.86,87.79,89.72,87.52,"135,445,200"
"Jun 19, 2020",88.66,89.14,86.29,87.43,85.29,"264,476,000"
"Jun 18, 2020",87.85,88.36,87.31,87.93,85.78,"96,820,400"
"Jun 17, 2020",88.79,88.85,87.77,87.9,85.74,"114,406,400"
"Jun 16, 2020",87.86,88.3,86.18,88.02,85.86,"165,428,800"
"Jun 15, 2020",83.31,86.42,83.14,85.75,83.65,"138,808,800"
"Jun 12, 2020",86.18,86.95,83.56,84.7,82.62,"200,146,000"
"Jun 11, 2020",87.33,87.76,83.87,83.97,81.92,"201,662,400"
"Jun 10, 2020",86.97,88.69,86.52,88.21,86.05,"166,651,600"
"Jun 09, 2020",83.04,86.4,83,86,83.89,"147,712,400"
"Jun 08, 2020",82.56,83.4,81.83,83.36,81.32,"95,654,400"
"Jun 05, 2020",80.84,82.94,80.81,82.88,80.84,"137,250,400"
"Jun 04, 2020",81.1,81.4,80.19,80.58,78.6,"87,560,400"
"Jun 03, 2020",81.17,81.55,80.57,81.28,79.29,"104,491,200"
"Jun 02, 2020",80.19,80.86,79.73,80.83,78.85,"87,642,800"
"Jun 01, 2020",79.44,80.59,79.3,80.46,78.49,"80,791,200"
"May 29, 2020",79.81,80.29,79.12,79.49,77.54,"153,532,400"
"May 28, 2020",79.19,80.86,78.91,79.56,77.61,"133,560,800"
"May 27, 2020",79.04,79.68,78.27,79.53,77.58,"112,945,200"
"May 26, 2020",80.88,81.06,79.13,79.18,77.24,"125,522,000"
"May 22, 2020",78.94,79.81,78.84,79.72,77.77,"81,803,200"
"May 21, 2020",79.67,80.22,78.97,79.21,77.27,"102,688,800"
"May 20, 2020",79.17,79.88,79.13,79.81,77.85,"111,504,800"
"May 19, 2020",78.76,79.63,78.25,78.29,76.37,"101,729,600"
"May 18, 2020",78.29,79.13,77.58,78.74,76.81,"135,178,400"
"May 15, 2020",75.09,76.97,75.05,76.93,75.04,"166,348,400"
"May 14, 2020",76.13,77.45,75.38,77.39,75.49,"158,929,200"
"May 13, 2020",78.04,78.99,75.8,76.91,75.03,"200,622,400"
"May 12, 2020",79.46,79.92,77.73,77.85,75.94,"162,301,200"
"May 11, 2020",77.03,79.26,76.81,78.75,76.82,"145,946,400"
"May 08, 2020",76.41,77.59,76.07,77.53,75.63,"133,838,400"
"May 07, 2020",75.81,76.29,75.49,75.93,73.87,"115,215,200"
"May 06, 2020",75.11,75.81,74.72,75.16,73.12,"142,333,600"
"May 05, 2020",73.76,75.25,73.61,74.39,72.37,"147,751,200"
"May 04, 2020",72.29,73.42,71.58,73.29,71.3,"133,568,000"
"May 01, 2020",71.56,74.75,71.46,72.27,70.31,"240,616,800"
"Apr 30, 2020",72.49,73.63,72.09,73.45,71.46,"183,064,000"
"Apr 29, 2020",71.18,72.42,70.97,71.93,69.98,"137,280,800"
"Apr 28, 2020",71.27,71.46,69.55,69.64,67.75,"112,004,800"
"Apr 27, 2020",70.45,71.14,69.99,70.79,68.87,"117,087,600"
